"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.879819792E0,1.727363983E-1,6.977760181E0,-1.268482538E-1,6.981050457E0
2.889845792E0,5.355552524E-2,6.727484733E0,2.752824544E-1,6.733327517E0
2.899872792E0,-5.227777706E-1,5.866686881E0,1.741207997E-1,5.892506224E0
2.909899792E0,-8.607272471E-1,4.518370407E0,2.751488455E-1,4.607844335E0
2.919925792E0,-8.787243922E-1,3.075600935E0,3.197736260E-1,3.214612393E0
2.929952792E0,-1.224720953E0,1.477155193E0,2.364087760E-1,1.933343732E0
2.939978792E0,-1.701650852E0,-6.883810043E-1,2.886337674E-1,1.858169390E0
2.950005792E0,-1.908323028E0,-3.035303679E0,7.059004319E-1,3.654183988E0
2.960032792E0,-1.939477578E0,-5.177380262E0,9.611220396E-1,5.611648174E0
2.970058792E0,-1.841208687E0,-7.094456572E0,8.462745380E-1,7.378180268E0
2.980085792E0,-1.157272443E0,-9.006829966E0,4.061721575E-1,9.089952771E0
2.990111792E0,1.651129447E-2,-1.055469437E1,2.661675588E-1,1.055806284E1
3.000138792E0,1.007203946E0,-1.152680800E1,4.282874966E-1,1.157865246E1
3.010165792E0,1.778314866E0,-1.222293774E1,8.766321123E-1,1.238269335E1
3.020191792E0,2.618490758E0,-1.254600225E1,9.492884445E-1,1.285145186E1
3.030218792E0,3.161221713E0,-1.249065602E1,5.585798335E-1,1.289658179E1
3.040245792E0,3.116768256E0,-1.199504134E1,-3.347858405E-1,1.239787654E1
3.050271792E0,2.693136605E0,-1.145891949E1,-1.251947343E0,1.183753322E1
3.060298792E0,1.916060941E0,-1.100201923E1,-1.541875684E0,1.127355744E1
3.070325792E0,6.626827839E-1,-1.034981027E1,-1.553420427E0,1.048669806E1
3.080351792E0,-5.753265515E-1,-9.484201330E0,-1.114816103E0,9.566811927E0
3.090378792E0,-1.304328748E0,-8.776613976E0,-3.434034669E-1,8.879648209E0
3.100404792E0,-1.551541424E0,-8.227330631E0,4.878589296E-1,8.386552119E0
3.110431792E0,-1.706586487E0,-7.763403770E0,1.108114024E0,8.025633447E0
3.120458792E0,-1.787149716E0,-7.692857113E0,1.306307738E0,8.005023084E0
3.130484792E0,-1.546539716E0,-7.908836303E0,1.106876754E0,8.134288715E0
